Date,Address,Rent (HKD),Area (呎),Rate,Price/sq foot,,Average price/sq foot
06/08/2024,得寶花園 F座 中層 F7室,"$13,300",282,47,$47.16,TRUE,
06/08/2024,祥和苑 和悅閣 (B座) 中層 8室,"$16,000",568,28,$28.17,TRUE,
06/08/2024,德福花園 G座 高層 12室,"$17,800",517,34,$34.43,TRUE,
06/08/2024,漾日居 2期 7座 高層 C室,"$36,000",639,56,$56.34,TRUE,
06/08/2024,安寧花園 4座 低層 C室,"$15,500",431,36,$35.96,TRUE,
06/08/2024,海茵莊園 2座 中層 C8室,"$15,500",284,55,$54.58,TRUE,
06/08/2024,嘉湖山莊 5期 麗湖居 4座 低層 G室,"$13,600",547,25,$24.86,TRUE,
06/08/2024,Novo Land 2B期 Arreso 1B座 中層 H室,"$12,500",301,42,$41.53,TRUE,
06/08/2024,富雅閣 高層 A室,"$10,000",227,44,$44.05,TRUE,
06/08/2024,普頓臺 高層 D室,"$23,500",488,48,$48.16,TRUE,
06/08/2024,Imperial Kennedy 低層 D室,"$23,000",389,59,$59.13,TRUE,
06/08/2024,南豐廣場 6座 低層 H室,"$18,500",454,41,$40.75,TRUE,
06/08/2024,龍珠島別墅 F4座 4室,"$6,800",286,24,$23.78,TRUE,
06/08/2024,愛琴海岸 3座 高層 F室,"$17,500",742,24,$23.58,TRUE,
06/08/2024,東環 2期 1A座 低層 2室,"$24,000",646,37,$37.15,TRUE,
06/08/2024,好順意大廈 A座 低層 2室,"$9,500",283,34,$33.57,TRUE,
06/08/2024,菁雋 高層 28室,"$7,800",172,45,$45.35,TRUE,
06/08/2024,海寶花園 D座 中層 7室,"$18,000",518,35,$34.75,TRUE,
06/08/2024,Yoho Town 2期 Yoho Midtown 3座 中層 H室,"$16,500",443,37,$37.25,TRUE,
06/08/2024,壹環 低層 B室,"$19,000",320,59,$59.38,TRUE,
06/08/2024,帝景閣 中層 B室,"$60,000",1107,54,$54.20,TRUE,
06/08/2024,安寧花園 3座 高層 A室,"$19,000",583,33,$32.59,TRUE,
06/08/2024,天鑽 8座 高層 H室,"$19,000",525,36,$36.19,TRUE,
06/08/2024,華樂大廈 低層 E室,"$9,500",396,24,$23.99,TRUE,
06/08/2024,新港城 4期 F座 低層 2室,"$15,800",338,47,$46.75,TRUE,
06/08/2024,馬鞍山中心 4座 高層 A室,"$22,500",590,38,$38.14,TRUE,
06/08/2024,Henley Park 1B座 低層 H室,"$20,000",390,51,$51.28,TRUE,
06/08/2024,荃景花園 2期 12座 低層 G室,"$14,000",380,37,$36.84,TRUE,
06/08/2024,Novo Land 2A期 Arreso 3座 中層 D室,"$15,300",431,35,$35.50,TRUE,
06/08/2024,嘉薈軒 中層 6室,"$20,000",397,50,$50.38,TRUE,
06/08/2024,柏景灣 1期 7座 高層 G室,"$23,000",466,49,$49.36,TRUE,
06/08/2024,嘉湖山莊 7期 景湖居 9座 低層 G室,"$12,500",547,23,$22.85,TRUE,
05/08/2024,薄扶林花園 3座 中層 C室,"$17,100",466,37,$36.70,TRUE,
05/08/2024,薈晴 2座 中層 B02室,"$11,000",227,48,$48.46,TRUE,
05/08/2024,雅景臺 4座 高層 B室,"$18,500",607,30,$30.48,TRUE,
05/08/2024,嘉熙 1座 中層 F室,"$17,500",455,38,$38.46,TRUE,
05/08/2024,逸峯 3座 低層 E室,"$12,500",459,27,$27.23,TRUE,
05/08/2024,粉嶺名都 龍騰閣 (4座) 低層 C室,"$12,800",376,34,$34.04,TRUE,
05/08/2024,沙田第一城 4期 37座 中層 F室,"$15,000",284,53,$52.82,TRUE,
05/08/2024,荃灣廣場 2座 高層 H室,"$17,000",433,39,$39.26,TRUE,
05/08/2024,雲滙 1期 1座 中層 B2室,"$14,500",344,42,$42.15,TRUE,
05/08/2024,University Hill 2A期 漾景閣 第3座 低層 A5室,"$17,000",441,39,$38.55,TRUE,
05/08/2024,駿景園 2期 11座 中層 H室,"$29,500",1039,28,$28.39,TRUE,
05/08/2024,益富閣 D室,"$9,500",196,48,$48.47,TRUE,
05/08/2024,南昌一號 中層 B室,"$17,000",365,47,$46.58,TRUE,
05/08/2024,宇晴軒 1期 2座 中層 G室,"$17,500",452,39,$38.72,TRUE,
05/08/2024,宇晴軒 1期 2座 中層 H室,"$17,500",467,37,$37.47,TRUE,
05/08/2024,泓景臺 2期 8座 低層 H室,"$19,300",477,40,$40.46,TRUE,
05/08/2024,泓景臺 2期 7座 低層 B室,"$18,700",473,40,$39.53,TRUE,
05/08/2024,Novo Land 2A期 Arreso 3座 中層 B室,"$15,000",409,37,$36.67,TRUE,
05/08/2024,御半山 2期 2B座 高層 J室,"$13,500",312,43,$43.27,TRUE,
05/08/2024,聚康山莊 2座 高層 A室,"$16,000",428,37,$37.38,TRUE,
05/08/2024,港島南岸 1期 晉環 1座 (2B) 低層 D室,"$17,800",294,61,$60.54,TRUE,
05/08/2024,沙田第一城 4期 42座 高層 B室,"$14,300",284,50,$50.35,TRUE,
05/08/2024,翰林峰 5座 低層 C室,"$19,000",216,88,$87.96,TRUE,
05/08/2024,偉華中心 3座 中層 D室,"$16,600",308,54,$53.90,TRUE,
05/08/2024,南灣 10座 高層 C室,"$20,500",462,44,$44.37,TRUE,
05/08/2024,海逸豪園 2期 玉庭軒 10座 高層 B室,"$26,000",602,43,$43.19,TRUE,
05/08/2024,沙田中心 安寧大廈 (E座) 低層 B室,"$16,000",347,46,$46.11,TRUE,
05/08/2024,聚賢居 1座 中層 A室,"$24,550",400,61,$61.38,TRUE,
05/08/2024,都會駅 2期 城中駅 10座 低層 E室,"$22,000",651,34,$33.79,TRUE,
05/08/2024,瑧璈 低層 D室,"$23,000",346,66,$66.47,TRUE,
05/08/2024,好運中心 柏林閣 (C2座) 低層 A室,"$20,500",505,41,$40.59,TRUE,
05/08/2024,海珀 高層 C室,"$14,500",285,51,$50.88,TRUE,
05/08/2024,The Campton 高層 L室,"$21,500",466,46,$46.14,TRUE,
05/08/2024,又一居 27座 中層 G室,"$26,000",522,50,$49.81,TRUE,
05/08/2024,牽晴間 7座 低層 E室,"$12,500",386,32,$32.38,TRUE,
05/08/2024,金獅花園 2期 金冠閣 (G座) 低層 2室,"$13,300",282,47,$47.16,TRUE,
05/08/2024,富寧花園 6座 低層 K室,"$18,000",592,30,$30.41,TRUE,
05/08/2024,嘉湖山莊 5期 麗湖居 8座 低層 G室,"$12,000",547,22,$21.94,TRUE,
05/08/2024,聚康山莊 3座 中層 G室,"$20,000",614,33,$32.57,TRUE,
05/08/2024,倚嶺南庭 低層 F室,"$15,800",549,29,$28.78,TRUE,
05/08/2024,The Drake,"$85,000",3327,26,$25.55,TRUE,
05/08/2024,Caine Hill 高層 F室,"$15,500",191,81,$81.15,TRUE,
05/08/2024,麥花臣匯 1B座 高層 J室,"$27,500",561,49,$49.02,TRUE,
05/08/2024,港運城 2座 低層 D室,"$26,000",653,40,$39.82,TRUE,
05/08/2024,影灣園 3座 高層 A室,"$123,000",1932,64,$63.66,TRUE,
05/08/2024,紅山半島 B區,"$105,000",3136,33,$33.48,TRUE,
05/08/2024,沙田第一城 1期 1座 中層 E室,"$19,600",451,43,$43.46,TRUE,
05/08/2024,采葉庭 9座 低層 B室,"$13,000",509,26,$25.54,TRUE,
05/08/2024,嘉悅 1座 中層 H室,"$19,800",461,43,$42.95,TRUE,
05/08/2024,日出康城 2期C 領凱 9座 低層 RA室,"$19,800",676,29,$29.29,TRUE,
05/08/2024,日出康城 6期 Lp6 5座 低層 F室,"$15,200",349,44,$43.55,TRUE,
05/08/2024,發昌樓 中層 G室(73號),"$15,000",464,32,$32.33,TRUE,
05/08/2024,裕景花園 A座 高層 1室,"$168,000",2141,78,$78.47,TRUE,
05/08/2024,海濱南岸 6座 高層 F室,"$20,000",432,46,$46.30,TRUE,
05/08/2024,藍塘傲 6座 中層 H室,"$16,800",389,43,$43.19,TRUE,
05/08/2024,星匯居 1座 低層 C室,"$19,800",522,38,$37.93,TRUE,
05/08/2024,港景峰 3座 高層 D室,"$42,000",927,45,$45.31,TRUE,
05/08/2024,曼克頓山 1座 低層 A室,"$96,800",1846,52,$52.44,TRUE,
05/08/2024,Peninsula East 2座 中層 D室,"$28,000",870,32,$32.18,TRUE,
05/08/2024,富麗花園 2座 高層 E室,"$15,800",420,38,$37.62,TRUE,
05/08/2024,淘大花園 2A期 I座 中層 7室,"$15,300",378,40,$40.48,TRUE,
05/08/2024,海港花園 3座 低層 C室,"$15,000",481,31,$31.19,TRUE,
05/08/2024,帝峰‧皇殿 6座 高層 C室,"$38,000",758,50,$50.13,TRUE,
05/08/2024,維港1號 1A座 高層 E室,"$20,000",426,47,$46.95,TRUE,
05/08/2024,Henley Park 1B座 中層 K室,"$15,000",250,60,$60.00,TRUE,
05/08/2024,利奧坊‧凱岸 1座 高層 K室,"$17,000",280,61,$60.71,TRUE,
05/08/2024,新都城 1期 5座 高層 B室,"$15,300",364,42,$42.03,TRUE,
05/08/2024,安寧花園 5座 中層 B室,"$18,500",538,34,$34.39,TRUE,
05/08/2024,麗港城 3期 38座 低層 C室,"$16,500",526,31,$31.37,TRUE,
05/08/2024,日出康城 6期 Lp6 5座 低層 D室,"$28,000",701,40,$39.94,TRUE,
05/08/2024,港灣豪庭 1期 1座 低層 E室,"$14,800",338,44,$43.79,TRUE,
05/08/2024,新都城 1期 3座 低層 D室,"$17,300",420,41,$41.19,TRUE,
05/08/2024,將軍澳廣場 1期 3座 高層 E室,"$19,000",429,44,$44.29,TRUE,
05/08/2024,葵芳匯 中層 D室,"$18,000",400,45,$45.00,TRUE,
05/08/2024,海柏匯 低層 D室,"$14,800",285,52,$51.93,TRUE,
05/08/2024,菁雋 高層 3室,"$7,800",161,48,$48.45,TRUE,
05/08/2024,維港頌 8座 中層 A室,"$73,000",1270,57,$57.48,TRUE,
05/08/2024,綠楊新邨 J座 低層 7室,"$16,200",451,36,$35.92,TRUE,
05/08/2024,海逸豪園 4期(IVA) 海逸灣 21座 高層 A室,"$23,500",630,37,$37.30,TRUE,
05/08/2024,海逸豪園 2期 玉庭軒 6座 高層 B室,"$34,000",899,38,$37.82,TRUE,
05/08/2024,維港灣 7座 中層 D室,"$38,000",710,54,$53.52,TRUE,
05/08/2024,麥花臣匯 1B座 中層 F室,"$20,500",367,56,$55.86,TRUE,
05/08/2024,新峰花園 1期 16座 高層 E室,"$22,000",681,32,$32.31,TRUE,
05/08/2024,Mount Parker Residences 高層 D室,"$68,500",1231,56,$55.65,TRUE,
05/08/2024,美菲閣 1座 中層 C室,"$19,300",372,52,$51.88,TRUE,
05/08/2024,維景灣畔 1期 1座 中層 D室,"$20,000",516,39,$38.76,TRUE,
05/08/2024,將軍澳廣場 1期 3A座 低層 C室,"$20,500",496,41,$41.33,TRUE,
05/08/2024,大興花園 2期 7座 高層 C室,"$11,700",447,26,$26.17,TRUE,
05/08/2024,巴富花園 嘉富閣 低層 C室,"$29,000",812,36,$35.71,TRUE,
05/08/2024,牽晴間 12座 高層 A室,"$12,800",388,33,$32.99,TRUE,
05/08/2024,疊茵庭 7座 低層 C室,"$11,500",383,30,$30.03,TRUE,
05/08/2024,雲滙 1期 1座 中層 B5室,"$19,000",506,38,$37.55,TRUE,
05/08/2024,駿景園 1期 2座 低層 B室,"$21,500",594,36,$36.20,TRUE,
05/08/2024,Yoho Town 2期 Yoho Midtown 8座 高層 B室,"$17,800",490,36,$36.33,TRUE,
05/08/2024,寶馬山花園 1期 3座 高層 A室,"$37,000",871,42,$42.48,TRUE,
05/08/2024,裕東苑 新東閣 (E座) 低層 7室,"$13,300",433,31,$30.72,TRUE,
05/08/2024,比華利山別墅 3期,"$43,800",2034,22,$21.53,TRUE,
05/08/2024,慧景軒 1座 低層 H室,"$19,000",842,23,$22.57,TRUE,
05/08/2024,嵐山 1期 3座 低層 C室,"$21,000",735,29,$28.57,TRUE,
05/08/2024,大埔廣場 宜輝閣 (2座) 高層 A室,"$13,000",372,35,$34.95,TRUE,
05/08/2024,寶林閣 低層 67號,"$20,000",460,43,$43.48,TRUE,
05/08/2024,瑧璈 低層 A室,"$32,000",488,66,$65.57,TRUE,
05/08/2024,帝景園 4座 高層 B室,"$78,000",1522,51,$51.25,TRUE,
05/08/2024,大埔中心 3期 23座 高層 G室,"$12,500",315,40,$39.68,TRUE,
05/08/2024,薄扶林道63號 1座 (Amber House) 高層 C室,"$21,000",269,78,$78.07,TRUE,
05/08/2024,曉譽 中層 C室,"$20,000",306,65,$65.36,TRUE,
05/08/2024,皓畋 10座 中層 D室,"$25,500",592,43,$43.07,TRUE,
05/08/2024,彭發樓 A室,"$8,500",179,47,$47.49,TRUE,
05/08/2024,深灣9號 6座 低層 B室,"$80,000",1650,48,$48.48,TRUE,
05/08/2024,西邊街15號 低層 E室,"$21,500",344,63,$62.50,TRUE,
05/08/2024,翰林峰 1座 中層 D室,"$18,500",219,84,$84.47,TRUE,
05/08/2024,國基大廈 中層 D室,"$16,500",308,54,$53.57,TRUE,
05/08/2024,疊茵庭 8座 低層 E室,"$13,000",376,35,$34.57,TRUE,
05/08/2024,御半山 2期 2B座 高層 D室,"$15,500",412,38,$37.62,TRUE,
05/08/2024,御半山 1期 1B座 中層 K室,"$14,000",454,31,$30.84,TRUE,
05/08/2024,寶翠閣 A座 高層 A2室,"$19,000",374,51,$50.80,TRUE,
05/08/2024,瑧璈 低層 C室,"$21,000",342,61,$61.40,TRUE,
05/08/2024,慧景軒 3座 低層 A室,"$12,800",544,24,$23.53,TRUE,
05/08/2024,愉景新城 2期 7座 低層 B室,"$17,000",485,35,$35.05,TRUE,
05/08/2024,兆康苑 兆欣閣 (G座) 高層 8室,"$13,000",429,30,$30.30,TRUE,
05/08/2024,瓏門 1期 5座 中層 J室,"$23,000",646,36,$35.60,TRUE,
05/08/2024,屯門市廣場 1期 4座 中層 F室,"$11,500",392,29,$29.34,TRUE,
05/08/2024,星凱‧堤岸 3座 低層 G室,"$18,500",347,53,$53.31,TRUE,
05/08/2024,錦繡花園 L段第五街,"$21,800",848,26,$25.71,TRUE,
05/08/2024,菁雋 高層 2室,"$8,000",167,48,$47.90,TRUE,
05/08/2024,Novo Land 2B期 Arreso 1B座 中層 G室,"$15,500",452,34,$34.29,TRUE,
05/08/2024,逸雅苑 逸欣閣 (B座) 高層 17室,"$13,000",385,34,$33.77,TRUE,
05/08/2024,花園城 3期 雅蘭苑 (B座) 低層 H室,"$14,300",353,41,$40.51,TRUE,
05/08/2024,沙田第一城 3期 32座 低層 A室,"$18,500",451,41,$41.02,TRUE,
05/08/2024,希爾頓中心 C座 高層 5室,"$14,500",274,53,$52.92,TRUE,
05/08/2024,原築 5座 高層 B室,"$18,800",814,23,$23.10,TRUE,
05/08/2024,Wetland Seasons Bay 1期 3B座 高層 B6室,"$11,300",300,38,$37.67,TRUE,
04/08/2024,金獅花園 2期 金寧閣 (D座) 中層 8室,"$14,500",321,45,$45.17,TRUE,
04/08/2024,粉嶺名都 龍騰閣 (4座) 低層 B室,"$12,800",399,32,$32.08,TRUE,
04/08/2024,曉盈 高層 D室,"$20,500",512,40,$40.04,TRUE,
04/08/2024,必嘉坊 1期 必嘉坊．曦匯 中層 L室,"$17,000",248,69,$68.55,TRUE,
04/08/2024,傲雲峰 1座 低層 G室,"$17,500",521,34,$33.59,TRUE,
04/08/2024,沙田第一城 4期 40座 低層 H室,"$13,700",304,45,$45.07,TRUE,
04/08/2024,University Hill 2B期 優景閣 第5座 高層 A5室,"$14,800",291,51,$50.86,TRUE,
04/08/2024,濱景花園 2座 高層 G室,"$20,500",545,38,$37.61,TRUE,
04/08/2024,沙田第一城 1期 11座 低層 C室,"$19,000",484,39,$39.26,TRUE,
04/08/2024,疊茵庭 3座 中層 F室,"$18,600",575,32,$32.35,TRUE,
04/08/2024,嘉亨灣 5座 中層 C室,"$35,000",749,47,$46.73,TRUE,
04/08/2024,新都城 2期 4座 中層 C室,"$25,000",644,39,$38.82,TRUE,
04/08/2024,恆福花園 7座 高層 B室,"$14,000",529,26,$26.47,TRUE,
04/08/2024,星凱‧堤岸 2座 中層 E室,"$19,500",384,51,$50.78,TRUE,
04/08/2024,昇悅居 6座 高層 E室,"$18,500",492,38,$37.60,TRUE,
04/08/2024,新都城 1期 1座 高層 B室,"$15,900",364,44,$43.68,TRUE,
04/08/2024,瓏璽 6A座 高層 C室,"$26,800",524,51,$51.15,TRUE,
04/08/2024,君傲灣 1座 高層 J室,"$23,500",619,38,$37.96,TRUE,
04/08/2024,日出康城 9期A Marini 3座 (3B) 中層 D室,"$17,500",538,33,$32.53,TRUE,
04/08/2024,翠華花園 A座 高層 8室,"$11,800",215,55,$54.88,TRUE,
04/08/2024,海濱南岸 5座 高層 C室,"$28,800",590,49,$48.81,TRUE,
04/08/2024,昇薈 10座 中層 D室,"$16,500",431,38,$38.28,TRUE,
04/08/2024,峻巒 2C期 Park Yoho Milano 31B座 中層 C室,"$15,280",527,29,$28.99,TRUE,
04/08/2024,沙田第一城 2期 21座 低層 G室,"$14,500",327,44,$44.34,TRUE,
04/08/2024,匯璽 5期 匯璽III 7座 高層 H室,"$20,500",350,59,$58.57,TRUE,
04/08/2024,雍翠豪園 2座 低層 C室,"$13,500",443,30,$30.47,TRUE,
04/08/2024,嘉悅 2座 低層 F室,"$30,000",819,37,$36.63,TRUE,
04/08/2024,藍塘傲 7座 中層 B室,"$16,800",395,43,$42.53,TRUE,
04/08/2024,伊利莎伯大廈 C座 高層 C1室,"$21,000",536,39,$39.18,TRUE,
04/08/2024,帝后華庭 3座 中層 A室,"$29,000",617,47,$47.00,TRUE,
04/08/2024,疊茵庭 4座 中層 F室,"$19,000",575,33,$33.04,TRUE,
04/08/2024,菁雋 高層 20室,"$8,000",170,47,$47.06,TRUE,
04/08/2024,荃威花園 G座 高層 4室,"$17,500",588,30,$29.76,TRUE,
04/08/2024,名城 3期 盛世 1座 高層 NB室,"$30,000",786,38,$38.17,TRUE,
04/08/2024,星凱‧堤岸 2座 高層 G室,"$26,000",583,45,$44.60,TRUE,
04/08/2024,御半山 2期 2A座 中層 J室,"$11,000",251,44,$43.82,TRUE,
04/08/2024,美景花園 12座 高層 E室,"$14,000",424,33,$33.02,TRUE,
04/08/2024,盈翠半島 2期 12座 高層 A室,"$25,500",639,40,$39.91,TRUE,
04/08/2024,星凱‧堤岸 2座 低層 A室,"$18,000",323,56,$55.73,TRUE,
04/08/2024,紫藤閣 A室,"$37,000",1153,32,$32.09,TRUE,
03/08/2024,南津．迎岸 高層 F室,"$9,600",195,49,$49.23,TRUE,
03/08/2024,粉嶺名都 百利閣 (2座) 低層 A室,"$12,500",399,31,$31.33,TRUE,
03/08/2024,碧湖花園 7座 中層 E室,"$12,800",400,32,$32.00,TRUE,
03/08/2024,One Innovale 3期 E座 中層 10室,"$10,000",224,45,$44.64,TRUE,
03/08/2024,金獅花園 1期 金輝閣 (E座) 高層 3室,"$12,500",260,48,$48.08,TRUE,
03/08/2024,太古城 海天花園 啟天閣 (55座) 低層 H室,"$31,500",759,42,$41.50,TRUE,
03/08/2024,愉景灣 4期蘅峰蘅安徑 旭暉閣 高層 F室,"$16,000",771,21,$20.75,TRUE,
03/08/2024,御景峰 低層 F室,"$14,000",461,30,$30.37,TRUE,
03/08/2024,譽‧港灣 1B座 中層 A室,"$29,000",889,33,$32.62,TRUE,
03/08/2024,啟德1號 Il 大廈第3座 中層 G室,"$33,000",799,41,$41.30,TRUE,
03/08/2024,傲雲峰 6座 中層 B室,"$22,000",521,42,$42.23,TRUE,
03/08/2024,縉城峰 1座 中層 D室,"$45,000",766,59,$58.75,TRUE,
03/08/2024,凱滙 2期 5座 低層 F室,"$24,000",607,40,$39.54,TRUE,
03/08/2024,清水灣道8號 中層 E室,"$20,500",504,41,$40.67,TRUE,
03/08/2024,帝峰‧皇殿 6座 低層 C室,"$41,000",823,50,$49.82,TRUE,
03/08/2024,帝峰‧皇殿 6座 中層 C室,"$36,000",758,47,$47.49,TRUE,
03/08/2024,杏花邨 12座 中層 2室,"$21,500",596,36,$36.07,TRUE,
03/08/2024,豪廷峰 2座 高層 C室,"$40,000",860,47,$46.51,TRUE,
03/08/2024,柏匯 高層 D室,"$17,000",328,52,$51.83,TRUE,
03/08/2024,One Homantin 3座 高層 G室,"$26,000",483,54,$53.83,TRUE,
03/08/2024,帝峰‧皇殿 7座 低層 B室,"$17,000",300,57,$56.67,TRUE,
03/08/2024,大埔中心 1期 2座 高層 E室,"$12,500",409,31,$30.56,TRUE,
03/08/2024,University Hill 2A期 漾景閣 第5B座 中層 B3室,"$16,500",452,37,$36.50,TRUE,
03/08/2024,日出康城 4期B 晉海ll 5B座 低層 A室,"$18,000",533,34,$33.77,TRUE,
03/08/2024,日出康城 6期 Lp6 5座 高層 K室,"$14,800",307,48,$48.21,TRUE,
03/08/2024,星凱‧堤岸 2座 低層 A室,"$18,200",325,56,$56.00,TRUE,
03/08/2024,宇晴軒 1期 2座 低層 A室,"$18,800",441,43,$42.63,TRUE,
03/08/2024,日出康城 10期 LP10 2座 (2B) 中層 E室,"$17,800",487,37,$36.55,TRUE,
03/08/2024,將軍澳中心 1期 9座 高層 D室,"$16,800",384,44,$43.75,TRUE,
03/08/2024,港島南岸 1期 晉環 1座 (2A) 低層 D室,"$32,000",593,54,$53.96,TRUE,
03/08/2024,半山捌號 低層 A室,"$16,000",202,79,$79.21,TRUE,
03/08/2024,愛海頌 5座 高層 A室,"$34,300",772,44,$44.43,TRUE,
03/08/2024,得寶花園 F座 低層 F2室,"$12,800",282,45,$45.39,TRUE,
03/08/2024,日出康城 6期 Lp6 2座 低層 A室,"$30,000",867,35,$34.60,TRUE,
03/08/2024,曉薈 中層 D室,"$13,500",280,48,$48.21,TRUE,
03/08/2024,迎海 4期 迎海．駿岸 6座 高層 B室,"$29,500",811,36,$36.37,TRUE,
03/08/2024,天賦海灣 1期 6座 中層 A室,"$51,000",1706,30,$29.89,TRUE,
03/08/2024,佳悅 中層 C室,"$11,600",205,57,$56.59,TRUE,
03/08/2024,帝庭軒 御庭軒 6座 高層 B室,"$13,500",462,29,$29.22,TRUE,
03/08/2024,藍天海岸 1期 3座 高層 F室,"$14,800",388,38,$38.14,TRUE,
03/08/2024,粉嶺名都 雅碧閣 (1座) 低層 E室,"$12,000",399,30,$30.08,TRUE,
03/08/2024,御景峰 低層 B室,"$13,000",464,28,$28.02,TRUE,
03/08/2024,海之戀 3期 8座 中層 C室,"$20,000",391,51,$51.15,TRUE,
03/08/2024,港灣豪庭 1期 1座 中層 A室,"$16,500",322,51,$51.24,TRUE,
03/08/2024,Novo Land 2B期 Arreso 1A座 高層 B室,"$15,000",431,35,$34.80,TRUE,
03/08/2024,明翹匯 2座 低層 E室,"$17,500",395,44,$44.30,TRUE,
03/08/2024,Grand Yoho 1期 2座 低層 H室,"$15,500",515,30,$30.10,TRUE,
03/08/2024,大埔廣場 宜富閣 (1座) 低層 J室,"$13,800",390,35,$35.38,TRUE,
03/08/2024,港島南岸 1期 晉環 1座 (2B) 低層 E室,"$25,000",487,51,$51.33,TRUE,
03/08/2024,貝沙灣 6期 Bel-Air No. 8 7座 低層 A室,"$51,000",1119,46,$45.58,TRUE,
03/08/2024,疊茵庭 7座 低層 F室,"$14,500",383,38,$37.86,TRUE,
03/08/2024,Novo Land 1A期 Elverum 1座 低層 C室,"$11,500",237,49,$48.52,TRUE,
03/08/2024,One Homantin 3座 中層 B室,"$23,700",501,47,$47.31,TRUE,
03/08/2024,桃李園 低層 F室,"$16,000",440,36,$36.36,TRUE,
03/08/2024,沙田中心 廣寧大廈 (H座) 中層 B室,"$14,800",297,50,$49.83,TRUE,
03/08/2024,港島南岸 1期 晉環 1座 (2A) 中層 C室,"$27,000",493,55,$54.77,TRUE,
03/08/2024,弦海 高層 S室,"$11,000",348,32,$31.61,TRUE,
03/08/2024,銀湖‧天峰 8座 低層 B室,"$28,800",762,38,$37.80,TRUE,
03/08/2024,聚康山莊 5座 高層 C室,"$14,300",445,32,$32.13,TRUE,
03/08/2024,Henley Park 1A座 高層 F室,"$20,000",384,52,$52.08,TRUE,
03/08/2024,海怡半島 4期 御庭園 豐景閣 (29座) 中層 G室,"$25,000",650,38,$38.46,TRUE,
03/08/2024,藍天海岸 1期 1座 中層 G室,"$14,800",399,37,$37.09,TRUE,
03/08/2024,海逸豪園 4期(IVA) 海逸灣 21座 低層 F室,"$23,000",543,42,$42.36,TRUE,
02/08/2024,嘉熙 1座 中層 C室,"$16,000",455,35,$35.16,TRUE,
02/08/2024,柏傲莊 2期 6座 (6A) 中層 D室,"$24,000",451,53,$53.22,TRUE,
02/08/2024,御皇庭 3座 中層 H室,"$12,500",376,33,$33.24,TRUE,
02/08/2024,丰滙 3座 中層 A室,"$15,800",375,42,$42.13,TRUE,
02/08/2024,尚都 高層 D室,"$14,000",276,51,$50.72,TRUE,
02/08/2024,龍譽 1A座 中層 C室,"$15,000",245,61,$61.22,TRUE,
02/08/2024,凱滙 2期 5座 高層 J室,"$18,500",391,47,$47.31,TRUE,
02/08/2024,翰林峰 3座 高層 C室,"$18,000",195,92,$92.31,TRUE,
02/08/2024,One Innovale 2期 C座 高層 8室,"$17,000",457,37,$37.20,TRUE,
02/08/2024,利奧坊‧凱岸 2座 中層 B室,"$13,000",248,52,$52.42,TRUE,
02/08/2024,緹岸 1期 2座 低層 G室,"$8,000",224,36,$35.71,TRUE,
02/08/2024,上林 2座 中層 C室,"$38,000",788,48,$48.22,TRUE,
02/08/2024,日出康城 6期 Lp6 5座 高層 M室,"$14,500",301,48,$48.17,TRUE,
02/08/2024,One Soho 高層 A1室,"$17,000",280,61,$60.71,TRUE,
02/08/2024,海傲灣 2座 高層 E室,"$17,000",375,45,$45.33,TRUE,
02/08/2024,宇晴軒 2期 6座 (海翡翠) 低層 E室,"$19,000",445,43,$42.70,TRUE,
02/08/2024,麗港城 1期 2座 中層 H室,"$23,000",748,31,$30.75,TRUE,
02/08/2024,翔龍灣 3座 低層 H室,"$17,500",360,49,$48.61,TRUE,
02/08/2024,東港城 1座 中層 A室,"$25,000",623,40,$40.13,TRUE,
02/08/2024,雲滙 1期 5座 中層 A1室,"$16,000",379,42,$42.22,TRUE,
02/08/2024,疊茵庭 1座 低層 D室,"$12,800",389,33,$32.90,TRUE,
02/08/2024,迎海 1期 1座 高層 C室,"$27,000",809,33,$33.37,TRUE,
02/08/2024,維港滙 1期 3B座 高層 A室,"$33,500",597,56,$56.11,TRUE,
02/08/2024,帝御 1期 帝御‧金灣 5座 低層 1室,"$13,000",422,31,$30.81,TRUE,
02/08/2024,新港城 3期 P座 低層 4室,"$13,500",361,37,$37.40,TRUE,
02/08/2024,海璇 1B期 5A座 高層 A室,"$27,300",364,75,$75.00,TRUE,
02/08/2024,峻巒 1B期 Park Yoho Venezia 7B座 高層 A室,"$32,000",1030,31,$31.07,TRUE,
02/08/2024,富多來新邨 1期 富金樓 (A座) 中層 F室,"$16,800",340,49,$49.41,TRUE,
02/08/2024,Novo Land 1A期 Elverum 1座 低層 F室,"$9,500",237,40,$40.08,TRUE,
02/08/2024,麗日閣 高層 G室,"$10,000",257,39,$38.91,TRUE,
02/08/2024,嘉薈軒 低層 6室,"$20,300",397,51,$51.13,TRUE,
02/08/2024,金風大廈 中層 B室,"$20,000",428,47,$46.73,TRUE,
02/08/2024,嘉峯匯 1A座 低層 G室,"$22,000",459,48,$47.93,TRUE,
02/08/2024,藍天海岸 4期 水藍‧天岸 7座 高層 A室,"$27,000",750,36,$36.00,TRUE,
02/08/2024,Residence 譽88 2座 中層 E室,"$18,000",651,28,$27.65,TRUE,
